ID,tweet,sentiment4,product_review_3
4881,Strange to think that last year there was no iPad and the IE9 preview was just released. #sxsw,No emotion toward brand or product,Not Product Review
924,@mention  Nice @mention store huh?  Any chance we can meet (face to face) while at #SXSW today or Sat?  Wanna talk #beer &amp; #social.,Positive emotion,Product Review
3111,Tyson's new game for the iphone. (This one can't be as good as the original Mike Tyson's Punchout).  {link} #sxsw,Negative emotion,Product Review
3532,"Crap, might need to bring the AMEX now. RT @mention Apple to Open Pop-Up Shop at SXSW [REPORT] - {link} #sxsw",No emotion toward brand or product,Not Product Review
4909,"In light of #SXSW &amp; #iPad2 launch, #Tech cannot forget #quake victims in #Japan. Do good tech: #Google #peoplefinder. {link}",No emotion toward brand or product,Not Product Review
2652,"For anyone going to #SXSW for the first time, free Lonely Planet Austin guide for iphone tinyurl.com/6gjmypj",No emotion toward brand or product,Not Product Review
3274,TM litle girl wants an iPad. Guess I got to get her one. #SXSW  (just checked into Apple POP UP Store) {link},No emotion toward brand or product,Not Product Review
1413,"Sweet! RT: @mention RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",Positive emotion,Product Review
4553,This is one of the least helpful sessions at #sxsw.  Leave this session &amp; read these iPad Design notes instead.  {link} #UXDes,Negative emotion,Product Review
7972,Anyone else headed to Austin for #SXSW for the popup-store launch by Apple of the #iPad2 THIS Friday? Gonna miss @mention this year.,No emotion toward brand or product,Not Product Review
1306,New blog: Watch this @mention #sxsw {link},No emotion toward brand or product,Not Product Review
6357,RT @mention New blog: Watch this @mention #sxsw {link},No emotion toward brand or product,Not Product Review
6872,RT @mention Watch this @mention #sxsw {link},No emotion toward brand or product,Not Product Review
7825,Watch this @mention #sxsw - #ecademy @mention {link},No emotion toward brand or product,Not Product Review
7827,Watch this @mention #sxsw {link},No emotion toward brand or product,Not Product Review
3700,I'm watching &quot;Designing iPad Interfaces - New Navigation Schemas&quot; at #SXSW. #UXDes,No emotion toward brand or product,Not Product Review
7532,Watch your ears! RT @mention I'll be at the Austin Convention Center today w/ my @mention fam... showing my new iPhone game. #SXSW,No emotion toward brand or product,Not Product Review
8921,Get the OWLE Bubo for iPhone with a $20 off coupon use code SBSW2011  #sxsw #SXSWFilm #SXSWi #almedia,No emotion toward brand or product,Not Product Review
5777,RT @mention Get the OWLE Bubo for iPhone with a $20 off coupon use code SBSW2011  #sxsw #SXSWFilm #SXSWi #almedia,No emotion toward brand or product,Not Product Review
2147,Hungover At SXSW? Use Zaarly To Get Your Gatorade And Advil {link} #BillLee #HTML #iPhone #SXSW,No emotion toward brand or product,Not Product Review
3521,Learning how to get personalized recommendations using Google Hotpot {link} #sxsw,No emotion toward brand or product,Not Product Review
8529,Google Latitude to make a big push at #SXSW..will they breakthrough this year? {link},No emotion toward brand or product,Not Product Review
1847,There is a tech bro posed as a homeless person outside the apple pop up with a sign asking for $$$ for an iPad #SXSW,No emotion toward brand or product,Not Product Review
7342,"Friday.
Ipad ordered.
Midway toured.
Shaping up to be a great day
Almost forgot I am not going to #SXSW ...
#toocoolforsxswanyway",Positive emotion,Not Product Review
4760,"#sxsw @mention #devops: @mention &quot;Our providers: Cloudkick (monitor), PagerDuty (paging), DNSMadeEasy, Postmark, EC2, Azure, Google",No emotion toward brand or product,Not Product Review
5258,"RT @mention #sxsw @mention #devops: @mention &quot;Our providers: Cloudkick (monitor), PagerDuty (paging), DNSMadeEasy, Postmark, EC2, Azure, Google",No emotion toward brand or product,Not Product Review
1658,@mention &amp; @mention were quick to encourage SEO practitioners to avoid dwelling on page rank (focus on content) #sxsw,No emotion toward brand or product,Not Product Review
5108,RT @mention @mention &amp; @mention were quick to encourage SEO practitioners to avoid dwelling on page rank (focus on content) #sxsw,No emotion toward brand or product,Not Product Review
7370,{link} #iphone #kneejockey #ftw #sxsw,No emotion toward brand or product,Not Product Review
1048,@mention  RT @mention Apple store downtown Austin open til Midnight. #sxsw,No emotion toward brand or product,Not Product Review
1562,@mention @mention $ #tweethouse #ipad #sxsw #dotco,No emotion toward brand or product,Not Product Review
1698,@mention #sxsw - free tunage on iTunes {link},No emotion toward brand or product,Not Product Review
1719,@mention #SXSW iPad rocks,Positive emotion,Product Review
1997,@mention android dev #sxsw @mention {link},No emotion toward brand or product,Not Product Review
8785,@mention via @mention Apple store downtown Austin open til Midnight. #sxsw,No emotion toward brand or product,Not Product Review
601,/@mention Grab the latest @mention before #SXSW! {link} #saytextson!,No emotion toward brand or product,Not Product Review
1266,&quot;I'm too fond of my iPad.&quot; - @mention #sxswi #SXSW,Positive emotion,Product Review
2371,#google #circles #sxsw #shice /via @mention {link},No emotion toward brand or product,Not Product Review
8632,#SocialNetworks: #Google noch heute mit #Circles? #Facebook-Konkurrent! {link} via @mention und {link} #SXSW,No emotion toward brand or product,Not Product Review
3595,1 Lady Alice Apple + Siggi's Skyr = epic #sxsw snack,No emotion toward brand or product,Not Product Review
7821,10 minutes 'til Marissa Mayer from google takes the stage #sxsw,No emotion toward brand or product,Not Product Review
3688,a #sxsw find... love @mention #sxswi {link} #iTunes,Positive emotion,Not Product Review
7620,Apple store downtown Austin open til Midnight. #sxsw,No emotion toward brand or product,Not Product Review
5017,C10: Welcome to the Machine {link} [codes valid: 12:00-3:59:59p 03/12/11] #infektd #sxsw #cvdc,No emotion toward brand or product,Not Product Review
3990,C23: Check the Head  {link} [codes valid: 12:00-3:59:59p 03/13/11] #infektd #sxsw #cvdc,No emotion toward brand or product,Not Product Review
928,C34: It�۪s Not a Retreat! {link} [codes valid: 12:00-3:59:59p 03/14/11] #infektd #sxsw #cvdc,No emotion toward brand or product,Not Product Review
1082,C40: Nice Shot {link} [codes valid: 8:00-11:59:59p 03/14/11] #infektd #sxsw #cvdc,No emotion toward brand or product,Not Product Review
8743,C5: Precautions {link} [codes valid: 4:00-7:59:59p 03/11/11] #infektd #sxsw #cvdc,No emotion toward brand or product,Not Product Review
2651,Can Google get social in Texas? {link} #ChrisMessina #facebook #google #GoogleCircles #SXSW #TWITTER,No emotion toward brand or product,Not Product Review
2316,"Chris Sacca Tweets Out A Fake #SXSW Beta Invite, Follower Swarm Ensues - TechCrunch: Chris Sacca Tweets O... {link} #apple",No emotion toward brand or product,Not Product Review
883,"Comprando mi iPad 2 en el #SXSW (@mention Apple Store, SXSW w/ 62 others) {link}",No emotion toward brand or product,Not Product Review
1299,Dense una vuelta por #socialfuel #sxsw para ver la gran diferencia..RT @mention &quot;The revolution will be clumsily translated by Google.&quot;,No emotion toward brand or product,Not Product Review
1665,"Estoy en &quot;Designing iPad Interfaces - New Navigation Schemas at SXSW.&quot;
{link} #SXSW #UXDes",No emotion toward brand or product,Not Product Review
8946,FestivalExplorer iPhone App Finally Solves SXSW {link} #music #musica #musiek #musique #musik #app #sxsw #��_��� #��_��_ #��Γ��,Positive emotion,Product Review
4570,FREE #iTunes #SXSW ... link takes you to @mention #iTunes store  {link},No emotion toward brand or product,Not Product Review
8836,Free #SXSW sampler on iTunes {link} #FreeMusic,No emotion toward brand or product,Not Product Review
7558,Free 23-track #SXSW sampler on iTunes: {link},No emotion toward brand or product,Not Product Review
1458,free jams! why not? {link} #sxsw @mention @mention,No emotion toward brand or product,Not Product Review
3007,Gary Vaynerchuck l�_gger ner winelibrary.tv och sl�_pper i st�_llet Iphone-appen Daily Grape. #thankyoueconomy #sxsw #swesxsw,No emotion toward brand or product,Not Product Review
1516,Google 80's Party! #SXSW (@mention Maggie Mae's w/ 64 others) {link},No emotion toward brand or product,Not Product Review
8528,Google Latitude Check-ins Follow Foursquare Rewards at SXSW {link} #free #GoogleLa #GoogleMarch #SXSW,No emotion toward brand or product,Not Product Review
750,Google no lanzara ningun producto en South by SouthWest #sxsw 2011 {link},No emotion toward brand or product,Not Product Review
4191,Google soll noch heute Social Network #Google #Circles starten. {link} #SXSW (via @mention @mention,No emotion toward brand or product,Not Product Review
4067,Grab the latest @mention before #SXSW! {link},No emotion toward brand or product,Not Product Review
